Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3300;2018;L3300;;L3300.1;Appartement;;2. Entre 1946-1970;;;;;7,5;8,9;10,8;13,3;18,6;10,3;420;490;563;720;815;603;58;218;6584;Estimation directe
B3300;2018;L3300;;L3300.1;Appartement;;3. Entre 1971-1990;;;;;9,5;11,0;12,6;15,0;17,8;12,1;379;408;495;600;753;530;44;521;11796;Estimation directe
B3300;2018;L3300;;L3300.1;Appartement;;4. Entre 1991-2005;;;;;9,8;10,8;12,4;15,1;19,9;12,2;415;465;560;731;880;633;52;402;8491;Estimation directe
B3300;2018;L3300;;L3300.1;Appartement;;5. Après 2005;;;;;9,8;10,6;11,5;12,7;14,5;11,4;458;540;650;782;900;671;59;1202;5307;Estimation directe
B3300;2018;L3300;;L3300.1;Appartement;1. Avant 1946;;;;;;8,6;10,5;12,7;15,5;18,8;11,8;394;459;540;671;856;601;51;1231;28168;Estimation directe
B3300;2018;L3300;;L3300.1;Appartement;2. Entre 1946-1970;;;;;;7,5;8,9;10,8;13,3;18,6;10,3;420;490;563;720;815;603;58;218;6584;Estimation directe
B3300;2018;L3300;;L3300.1;Appartement;3. Entre 1971-1990;;;;;;9,5;11,0;12,6;15,0;17,8;12,1;379;408;495;600;753;530;44;521;11796;Estimation directe
B3300;2018;L3300;;L3300.1;Appartement;4. Entre 1991-2005;;;;;;9,8;10,8;12,4;15,1;19,9;12,2;415;465;560;731;880;633;52;402;8491;Estimation directe
B3300;2018;L3300;;L3300.1;Appartement;5. Après 2005;;;;;;9,8;10,6;11,5;12,7;14,5;11,4;458;540;650;782;900;671;59;1202;5307;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;;7,7;9,2;10,6;12,2;14,4;10,0;420;506;630;794;958;667;67;7525;23227;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Maison 1-3P;6,4;8,7;10,4;11,7;13,6;9,8;460;562;700;800;864;690;70;373;1517;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Ensemble 4P+;6,5;8,1;9,1;10,1;11,2;8,9;637;734;875;1000;1210;894;101;1143;4861;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Maison 4P+;6,5;8,1;9,2;10,4;11,4;8,9;680;800;920;1075;1250;942;105;664;2759;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Appart 1P;11,8;12,7;14,8;16,9;20,0;14,6;350;377;409;449;500;415;29;494;5362;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Appart 2P;9,5;10,7;11,7;12,8;14,2;11,6;445;485;521;560;590;518;45;3256;6821;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Appart 3P;7,9;9,4;10,2;11,0;11,8;10,0;549;609;660;704;770;658;66;2259;4666;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Appart 4P+;6,4;8,0;9,0;9,8;10,5;8,8;578;650;750;850;950;763;87;479;2102;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Ensemble 1P;11,7;12,7;14,8;17,1;20,0;14,5;350;379;410;449;501;417;29;500;5467;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Ensemble 2P;9,2;10,6;11,7;12,7;14,2;11,5;442;482;520;560;590;518;45;3308;7195;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;;Ensemble 3P;7,5;9,3;10,3;11,2;12,3;9,9;548;619;673;750;830;681;69;2574;5704;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Maison 1-3P;;6,4;8,7;10,4;11,7;13,6;9,8;460;562;700;800;864;690;70;373;1517;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Ensemble 4P+;;6,5;8,1;9,1;10,1;11,2;8,9;637;734;875;1000;1210;894;101;1143;4861;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Maison 4P+;;6,5;8,1;9,2;10,4;11,4;8,9;680;800;920;1075;1250;942;105;664;2759;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Appart 1P;;11,8;12,7;14,8;16,9;20,0;14,6;350;377;409;449;500;415;29;494;5362;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Appart 2P;;9,5;10,7;11,7;12,8;14,2;11,6;445;485;521;560;590;518;45;3256;6821;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Appart 3P;;7,9;9,4;10,2;11,0;11,8;10,0;549;609;660;704;770;658;66;2259;4666;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Appart 4P+;;6,4;8,0;9,0;9,8;10,5;8,8;578;650;750;850;950;763;87;479;2102;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Ensemble 1P;;11,7;12,7;14,8;17,1;20,0;14,5;350;379;410;449;501;417;29;500;5467;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Ensemble 2P;;9,2;10,6;11,7;12,7;14,2;11,5;442;482;520;560;590;518;45;3308;7195;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;;Ensemble 3P;;7,5;9,3;10,3;11,2;12,3;9,9;548;619;673;750;830;681;69;2574;5704;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;1. Moins de 1 an;;;8,8;9,9;11,1;12,8;15,7;10,7;420;490;600;768;962;654;61;3765;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;1. Moins de 1 an;;Ensemble 4P+;7,6;8,7;9,4;10,6;11,5;9,4;750;820;935;1067;1250;970;103;467;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;1. Moins de 1 an;;Ensemble 1P;11,3;12,7;14,9;17,6;20,3;14,5;350;387;420;450;510;427;29;285;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;1. Moins de 1 an;;Ensemble 2P;10,1;11,0;12,0;12,9;14,8;11,9;450;487;521;560;590;523;44;1709;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;1. Moins de 1 an;;Ensemble 3P;8,7;9,8;10,5;11,4;12,8;10,4;560;630;672;733;840;689;66;1304;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;2. 1 an et plus;;;7,2;8,8;10,3;11,8;13,6;9,7;425;513;648;800;952;673;70;3760;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;2. 1 an et plus;;Ensemble 4P+;6,2;8,0;9,0;10,0;10,9;8,7;614;700;850;980;1200;868;100;676;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;2. 1 an et plus;;Ensemble 1P;11,8;12,6;14,8;16,8;19,0;14,5;353;370;403;440;480;408;28;215;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;2. 1 an et plus;;Ensemble 2P;9,2;10,3;11,4;12,6;13,5;11,3;440;479;520;560;592;515;46;1599;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;;2. 1 an et plus;;Ensemble 3P;6,6;9,0;10,1;11,2;12,0;9,6;530;609;673;759;830;677;70;1270;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;;;8,8;9,9;11,1;12,8;15,7;10,7;420;490;600;768;962;654;61;3765;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Maison 1-3P;;7,5;10,2;11,6;13,7;14,4;11,1;506;650;740;850;901;742;67;131;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Ensemble 4P+;;7,6;8,7;9,4;10,6;11,5;9,4;750;820;935;1067;1250;970;103;467;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Maison 4P+;;7,4;8,6;9,4;10,7;11,9;9,4;800;895;980;1118;1300;1016;108;238;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Appart 1P;;11,6;12,7;14,9;17,3;20,3;14,6;350;383;420;450;510;424;29;281;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Appart 2P;;10,1;11,0;11,9;12,9;14,8;11,9;446;485;520;556;590;520;44;1689;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Appart 3P;;9,0;9,8;10,3;11,1;12,0;10,3;550;623;662;703;759;666;65;1197;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Appart 4P+;;8,2;8,9;9,4;10,2;10,9;9,5;680;760;825;900;1022;860;91;229;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Ensemble 1P;;11,3;12,7;14,9;17,6;20,3;14,5;350;387;420;450;510;427;29;285;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Ensemble 2P;;10,1;11,0;12,0;12,9;14,8;11,9;450;487;521;560;590;523;44;1709;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;1. Moins de 1 an;;Ensemble 3P;;8,7;9,8;10,5;11,4;12,8;10,4;560;630;672;733;840;689;66;1304;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;;;7,2;8,8;10,3;11,8;13,6;9,7;425;513;648;800;952;673;70;3760;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Maison 1-3P;;6,3;8,5;10,0;11,5;13,0;9,5;460;550;700;800;863;676;71;242;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Ensemble 4P+;;6,2;8,0;9,0;10,0;10,9;8,7;614;700;850;980;1200;868;100;676;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Maison 4P+;;6,2;8,0;9,1;10,1;11,3;8,8;670;765;898;1038;1250;918;105;426;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Appart 1P;;11,8;12,6;14,8;16,8;19,0;14,5;353;370;403;440;480;408;28;213;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Appart 2P;;9,2;10,5;11,5;12,6;13,5;11,4;443;486;522;560;590;517;45;1567;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Appart 3P;;7,7;9,2;10,1;11,0;11,8;9,8;530;600;660;704;770;653;67;1062;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Appart 4P+;;5,9;7,7;8,8;9,6;10,2;8,5;550;630;693;817;910;726;86;250;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Ensemble 1P;;11,8;12,6;14,8;16,8;19,0;14,5;353;370;403;440;480;408;28;215;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Ensemble 2P;;9,2;10,3;11,4;12,6;13,5;11,3;440;479;520;560;592;515;46;1599;;Estimation directe
B3300;2018;L3300;;L3300.2;;;;2. 1 an et plus;;Ensemble 3P;;6,6;9,0;10,1;11,2;12,0;9,6;530;609;673;759;830;677;70;1270;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;;;;5,6;6,8;9,2;11,3;13,3;8,5;420;520;650;808;996;686;81;344;986;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;;;Ensemble 4P+;4,4;5,8;8,0;9,5;11,3;7,5;515;650;780;1038;1326;850;113;92;353;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;;;Ensemble 1P;;;;;;;;;;;;;;12;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;;;Ensemble 2P;8,4;9,3;10,8;12,6;14,1;10,8;348;420;460;550;609;481;45;88;171;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;;;Ensemble 3P;5,7;6,6;9,2;11,4;13,3;8,7;500;550;650;794;862;666;76;152;333;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;1. Moins de 1 an;;;6,4;8,3;10,7;12,7;14,7;9,7;455;550;650;861;1040;719;74;127;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;33;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;21;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;6;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;31;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;31;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;5;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;2. 1 an et plus;;;5,3;6,5;8,6;10,8;12,6;8,1;414;505;650;800;943;676;83;217;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;2. 1 an et plus;;Maison 1-3P;6,2;7,8;9,3;11,4;13,5;9,0;442;529;650;800;864;649;72;87;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;2. 1 an et plus;;Maison 4P+;4,4;5,6;8,1;9,7;11,3;7,5;515;675;780;1038;1350;869;116;55;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;5;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;2. 1 an et plus;;Appart 2P;;;;;;;;;;;;;;27;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;2. 1 an et plus;;Appart 3P;;;;;;;;;;;;;;32;;Estimation directe
B3300;2018;L3300;;L3300.2;;;1. Avant 1946;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;11;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;;;;7,1;8,7;9,9;11,7;14,5;9,7;390;495;625;760;950;653;67;445;4316;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;;;Ensemble 4P+;6,4;7,9;8,9;9,8;10,7;8,8;550;638;750;935;1184;807;92;206;1499;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;;;Ensemble 1P;;;;;;;;;;;;;;43;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;;;Ensemble 2P;8,7;10,0;11,3;12,9;14,1;10,9;360;440;450;535;620;474;43;62;908;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;;;Ensemble 3P;8,4;9,3;10,0;10,8;11,4;9,9;510;550;650;734;770;647;65;134;1317;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;1. Moins de 1 an;;;8,3;9,5;11,2;12,7;15,2;10,5;370;445;612;810;1000;658;62;183;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;17;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;43;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;31;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;24;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;39;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;29;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;2. 1 an et plus;;;7,0;8,6;9,5;10,6;13,4;9,3;425;520;635;750;921;651;70;262;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;18;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;2. 1 an et plus;;Maison 4P+;6,3;7,0;9,2;9,8;10,6;8,7;600;700;805;941;1300;861;99;67;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;12;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 2P;;;;;;;;;;;;;;31;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 3P;7,5;9,0;9,4;10,2;11,2;9,3;480;530;570;660;670;588;63;67;;Estimation directe
B3300;2018;L3300;;L3300.2;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 4P+;6,4;7,9;8,7;9,2;9,8;8,4;526;600;643;732;760;656;78;67;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;;;;7,8;9,1;10,5;13,1;16,1;10,0;380;450;587;783;969;641;64;671;6998;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;;;Ensemble 4P+;6,2;8,1;9,0;10,0;10,9;8,8;635;710;857;971;1193;878;99;186;1410;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;;;Ensemble 1P;10,7;12,7;14,7;16,8;20,0;14,4;355;373;409;444;480;411;29;149;2132;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;;;Ensemble 2P;8,5;9,6;11,2;12,8;15,0;11,1;443;486;540;575;590;529;48;169;2044;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;;;Ensemble 3P;7,8;9,0;9,9;10,9;11,4;9,7;571;626;667;726;800;680;70;167;1412;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;1. Moins de 1 an;;;9,0;10,0;11,9;15,5;18,7;11,4;400;445;551;711;997;628;55;270;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;17;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;48;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 1P;10,7;13,0;15,9;18,8;20,2;14,9;374;400;425;465;510;431;29;69;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 2P;10,0;11,0;12,6;15,0;17,1;12,6;488;515;562;581;641;558;44;66;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 3P;9,0;9,6;10,0;10,8;12,9;10,1;602;630;650;670;705;651;64;51;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;19;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;2. 1 an et plus;;;7,4;8,7;9,9;12,0;14,8;9,6;370;450;614;800;969;646;68;401;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;22;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 4P+;5,9;8,1;8,9;10,0;10,8;8,6;650;800;879;970;1180;877;102;79;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 1P;10,7;12,3;14,3;15,7;19,0;14,0;348;365;396;425;457;397;28;79;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 2P;8,4;9,5;10,8;12,3;13,4;10,5;430;484;522;560;589;518;49;100;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 3P;7,8;8,7;9,3;9,9;11,0;9,2;563;600;650;700;750;653;71;81;;Estimation directe
B3300;2018;L3300;;L3300.2;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;40;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;;;;8,5;9,6;11,0;12,7;16,2;10,5;425;513;625;821;1060;692;66;987;6302;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;;;Ensemble 4P+;7,4;8,5;9,4;10,7;11,5;9,4;730;800;931;1110;1248;981;104;208;828;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;;;Ensemble 1P;12,6;13,7;15,8;18,3;20,3;15,3;362;400;420;450;520;434;28;124;1865;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;;;Ensemble 2P;9,8;10,8;11,7;12,8;14,8;11,7;465;503;539;571;600;537;46;366;2340;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;;;Ensemble 3P;8,5;9,6;10,4;11,4;12,0;10,2;594;650;700;775;831;711;69;289;1269;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;1. Moins de 1 an;;;8,7;9,5;11,2;14,6;17,2;10,8;420;455;560;745;957;639;59;370;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;17;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;49;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 1P;12,9;13,1;16,2;18,3;20,6;15,6;350;405;440;450;520;431;28;67;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 2P;9,1;10,5;11,8;14,6;16,3;11,9;439;480;530;560;588;522;44;132;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 3P;9,1;9,7;10,5;11,0;11,8;10,3;608;650;684;720;755;688;67;93;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;12;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;2. 1 an et plus;;;8,3;9,6;10,9;12,1;14,8;10,4;440;526;681;863;1100;717;69;617;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;49;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 4P+;7,4;8,6;9,8;10,7;11,9;9,6;730;800;940;1126;1250;992;103;128;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 1P;12,6;13,7;15,8;18,6;19,0;15,7;379;400;405;442;520;426;27;54;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 2P;10,3;10,8;11,6;12,3;13,5;11,7;487;508;540;580;605;545;47;231;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 3P;8,3;9,4;10,2;11,3;11,8;10,1;570;622;680;730;745;671;66;136;;Estimation directe
B3300;2018;L3300;;L3300.2;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;19;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;;;;9,1;10,0;11,0;12,2;13,3;10,7;462;516;635;771;897;660;62;5078;4624;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;;;Ensemble 4P+;8,0;8,9;9,6;10,4;11,2;9,6;769;816;875;982;1118;926;97;451;771;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;;;Ensemble 1P;11,1;12,0;12,4;14,0;16,6;13,0;306;368;408;439;469;401;31;172;749;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;;;Ensemble 2P;10,3;11,1;11,9;12,8;13,6;11,8;464;495;520;552;588;522;44;2623;1732;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;;;Ensemble 3P;9,4;10,0;10,6;11,4;12,4;10,6;601;646;682;730;800;690;65;1832;1372;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;1. Moins de 1 an;;;9,4;10,2;11,1;12,1;13,1;10,9;453;514;627;746;887;652;60;2815;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;47;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;1. Moins de 1 an;;Maison 4P+;9,0;9,3;10,3;10,6;11,4;10,1;803;845;957;1118;1330;1003;99;77;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;1. Moins de 1 an;;Appart 1P;11,1;11,9;12,3;13,7;15,9;12,8;306;360;404;423;454;393;31;108;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;1. Moins de 1 an;;Appart 2P;10,5;11,2;11,9;12,7;13,4;11,9;465;496;516;545;580;520;44;1436;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;1. Moins de 1 an;;Appart 3P;9,5;9,9;10,5;11,1;11,8;10,6;617;641;674;710;773;685;65;983;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;1. Moins de 1 an;;Appart 4P+;8,9;9,1;9,5;10,3;10,8;9,8;765;806;839;900;1022;899;92;164;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;2. 1 an et plus;;;8,6;9,8;10,9;12,2;13,3;10,5;470;521;645;790;897;665;63;2263;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;2. 1 an et plus;;Maison 1-3P;6,3;9,2;10,6;11,7;14,0;9,9;500;650;718;784;864;705;71;66;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;2. 1 an et plus;;Maison 4P+;7,8;8,1;9,3;10,2;11,8;9,3;800;850;895;1052;1111;948;102;97;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;2. 1 an et plus;;Appart 1P;11,3;12,1;13,0;14,4;16,6;13,3;295;386;419;449;504;410;31;63;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;2. 1 an et plus;;Appart 2P;9,8;11,0;11,9;12,9;13,7;11,8;462;495;523;560;588;523;44;1178;;Estimation directe
B3300;2018;L3300;;L3300.2;;;5. Après 2005;;2. 1 an et plus;;Appart 3P;9,5;10,1;10,7;11,3;12,3;10,7;600;646;678;732;790;683;64;746;;Estimation directe
